system:index,VH,VV,date,.geo
S1A_IW_GRDH_1SDV_20241003T010010_20241003T010035_055931_06D699_3C21_57_0,-19.197843084556133,-11.323932943604625,2024-10-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38901660895773,31.399863800595668]}"
S1A_IW_GRDH_1SDV_20241003T010010_20241003T010035_055931_06D699_3C21_58_0,-15.512458842845687,-11.387841098080266,2024-10-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39028110862758,31.400401311563016]}"
S1A_IW_GRDH_1SDV_20241003T010010_20241003T010035_055931_06D699_3C21_59_0,-21.14993661928153,-13.57817299196128,2024-10-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39017927876961,31.40121365247338]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_0_0,-12.342289481476422,-5.747914528467989,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38826404044666,31.400502879768574]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_1_0,-18.009806508714853,-12.18870861575845,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38952817190909,31.40095017353886]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_2_0,-13.806565144081972,-11.537943890262605,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38857626239275,31.399689902720606]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_3_0,-18.53215908044103,-8.563965578659262,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910369179759,31.400049205816483]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_4_0,-10.520051220312983,-10.461755530821591,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38994184310357,31.399234628203267]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_5_0,-12.660699327554427,-11.404565836171134,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38773364463266,31.399421776698183]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_6_0,-13.832566749726858,-10.40059902931519,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38994818399523,31.40076844539584]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_7_0,-16.62425730084888,-11.997870797748384,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38952891712997,31.40113062260001]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_8_0,-15.791010656188975,-13.08747623253143,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3900507615978,31.40013655367825]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_9_0,-19.460497689750465,-12.24239750324951,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3896333614379,31.400949853896865]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_10_0,-19.320065397736485,-16.798190765624327,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38931965490502,31.40140193521851]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_11_0,-14.549562713266127,-13.060062994579162,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38942260987127,31.400860268560926]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_12_0,-15.396886922075307,-11.758224776362155,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38920776346392,31.399778212881266]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_13_0,-16.066258540825537,-8.428474470334862,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38783586476804,31.398699661929538]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_14_0,-15.54812539326419,-9.132627275545182,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38899775909191,31.39986907591271]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_15_0,-11.232325658303106,-10.007888725877015,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39004628455749,31.39905385913404]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_16_0,-17.632063157972432,-10.969588043275069,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38815959398738,31.40068364738616]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_17_0,-14.09540516545466,-19.057483702829863,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38984635090584,31.40158078602208]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_18_0,-10.903804365756237,-12.350972681232937,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39047076905246,31.399954823838133]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_19_0,-12.770472185273494,-15.397133862041644,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38836514316316,31.399510091034124]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_20_0,-18.80789274712249,-11.51614617358977,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38804735232996,31.398969699109603]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_21_0,-12.983157056685457,-9.421705397073644,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39099633707265,31.39986299641299]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_22_0,-14.826188239299807,-13.262847520917248,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38752067429333,31.398790840695632]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_23_0,-11.951630944880328,-13.099856994306762,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39047039555746,31.399864599301758]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_24_0,-16.20303678092371,-15.022066960791154,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3907934367272,31.401668128244886]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_25_0,-13.121248691452116,-9.826075391125949,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38942037486252,31.400318921332435]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_26_0,-16.280320683534452,-17.133071223933495,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910704157159,31.40086122670681]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_27_0,-11.393769967583133,-7.450917596480434,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38973445015644,31.39995706426579]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_28_0,-15.662811562263595,-10.879324066198699,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39005038850189,31.400046329139908]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_29_0,-13.80695073953045,-14.257240321347123,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39057558386385,31.3998642788966]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_30_0,-20.892311458259535,-7.9827227882818566,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38867959164662,31.39923846106158]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_31_0,-13.280519220715671,-14.97094065445493,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910666936779,31.400771002168536]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_32_0,-12.700411095901583,-10.276839903299473,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38847293217287,31.400141344272658]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_33_0,-14.224097794418585,-12.222106934767407,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.390261138826,31.400135913465252]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_34_0,-17.4758258166479,-10.481101455589508,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38952593628662,31.40040882632477]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_35_0,-13.982962987859908,-7.953220576448899,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.390573715911,31.399413156201227]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_36_0,-14.181539785523356,-8.06123028587129,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39036371368861,31.39950402145785]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_37_0,-18.197797293022372,-7.832485620691446,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38794958658033,31.40077450871256]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_38_0,-20.37441638664735,-14.871122469667647,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39120746206717,31.400042803709063]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_39_0,-18.670433452293235,-15.146991043563942,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39110302177535,31.40022357368709]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_40_0,-12.383593129786894,-13.680785225941046,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39036670083699,31.40022581776298]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_41_0,-14.595780003382526,-12.16510685296762,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38741733994912,31.399242281493326]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_42_0,-17.179692048749068,-12.898609657952377,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38773846608338,31.400594696034574]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_43_0,-12.724497856946913,-7.181492169667366,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3896259075852,31.399145363027248]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_44_0,-19.567326874222395,-8.326997031316537,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38721140912627,31.40032561190129]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_45_0,-11.874696915894292,-7.290607907720109,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38889219877619,31.399779170468868]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_46_0,-16.109091811195125,-10.227630905499778,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38879110135488,31.400771959534335]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_47_0,-20.15235209342739,-12.260340214755248,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38931891007655,31.401221486160498]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_48_0,-17.633998920177696,-11.996427612778069,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38857477568668,31.399329004471088]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_49_0,-19.525105938975972,-15.436132937516264,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39026599184135,31.40130883231827]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_50_0,-15.17229267943904,-12.352621244340444,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910220305262,31.399688307609864]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_51_0,-17.69545249749858,-12.051321376836288,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910555276641,31.40050032854608]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_52_0,-14.36950592361489,-11.901194107004642,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39015669661082,31.400316682685485]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_53_0,-11.515859455742582,-6.696546634144045,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39131077907209,31.399591360054494]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_54_0,-19.463365316513222,-15.814385342892002,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3901604287018,31.401218927961942]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_55_0,-17.69545249749858,-12.051321376836288,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38910555276641,31.40050032854608]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_56_0,-19.873099319204954,-11.686479548227025,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39131339917118,31.40022293174586]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_57_0,-15.54812539326419,-9.132627275545182,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38899775909191,31.39986907591271]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_58_0,-18.00325736501731,-9.84372117162218,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39026225872746,31.400406587065845]}"
S1A_IW_GRDH_1SDV_20241007T130430_20241007T130455_055997_06D927_E619_59_0,-21.254587182929747,-16.951035319753395,2024-10-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39026561852242,31.401218607798764]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_0_0,-10.58085005909258,-6.8764464755311945,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38827737118068,31.400503823789265]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_1_0,-15.336717124250667,-11.390765298561579,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38954150271756,31.400951117427407]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_2_0,-8.230610095586842,-9.871173824749246,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38858959301454,31.399690846709852]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_3_0,-15.032981153354728,-10.520261678529831,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38901183394293,31.400050468960583]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_4_0,-17.38812186788557,-6.622896555229873,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38995517367307,31.39923557205103]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_5_0,-13.247011278233408,-10.367988358194303,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38764178735968,31.399423038855943]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_6_0,-14.549737054943835,-12.728380892678368,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38996151478173,31.400769389240924]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_7_0,-11.903757987742313,-11.359210834273268,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38943705823137,31.40113188605714]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_8_0,-13.557634021549703,-10.755176471699109,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39006409229583,31.400137497513494]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_9_0,-16.467397894272125,-13.149924157284428,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38964669224727,31.400950797774474]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_10_0,-15.244099636730166,-11.936545588390812,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38933298577555,31.401402879128185]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_11_0,-13.611299970776658,-8.96002520346592,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3894359406661,31.400861212460583]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_12_0,-15.080327378288134,-13.17595516938701,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38911590587534,31.3997794760978]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_13_0,-17.264273088666865,-7.583511112699713,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38784919524322,31.398700605997124]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_14_0,-11.550508279662523,-12.107885112460252,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38890590141038,31.39987033897951]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_15_0,-11.621474531303601,-7.131956110440683,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39005961510233,31.39905480297117]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_16_0,-12.89633241615564,-8.630511185417458,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38817292474604,31.400684591417484]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_17_0,-18.03373084982234,-14.641841883796188,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38985968180634,31.401581729876696]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_18_0,-8.338074309944645,-11.788300145971435,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3904840997285,31.3999557676299]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_19_0,-10.409575142114672,-9.09626288277188,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38837847375765,31.399511035045578]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_20_0,-17.613494752545225,-10.804416230595432,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38806068284521,31.39897064315484]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_21_0,-13.81374742324277,-6.591871435299559,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39100966774036,31.399863940150183]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_22_0,-16.935991400700175,-12.747372257135456,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38753400477862,31.398791784795904]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_23_0,-10.058691230983598,-11.805451079816482,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39048372622072,31.399865543093675]}"
S1A_IW_GRDH_1SDV_20241014T125614_20241014T125639_056099_06DD30_850C_24_0,-14.503081407519492,-11.92157439897658,2024-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39080676764843,31.401669072000832]}"
