system:index,NDVI,date,.geo
20241013T053801_20241013T054552_T43REQ_46_0,0.57500565,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241013T053801_20241013T054552_T43REQ_47_0,0.54720616,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241013T053801_20241013T054552_T43REQ_48_0,0.495702,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241013T053801_20241013T054552_T43REQ_49_0,0.5978809,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241013T053801_20241013T054552_T43REQ_50_0,0.59398496,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241013T053801_20241013T054552_T43REQ_51_0,0.5902807,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241013T053801_20241013T054552_T43REQ_52_0,0.51241136,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241013T053801_20241013T054552_T43REQ_53_0,0.32266325,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241013T053801_20241013T054552_T43REQ_54_0,0.57694095,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241013T053801_20241013T054552_T43REQ_55_0,0.60246336,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241013T053801_20241013T054552_T43REQ_56_0,0.4720812,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241013T053801_20241013T054552_T43REQ_57_0,0.56449586,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241013T053801_20241013T054552_T43REQ_58_0,0.53245485,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241013T053801_20241013T054552_T43REQ_59_0,0.6121097,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241018T053739_20241018T054801_T43REQ_0_0,0.53644377,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241018T053739_20241018T054801_T43REQ_1_0,0.38387868,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241018T053739_20241018T054801_T43REQ_2_0,0.52915674,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241018T053739_20241018T054801_T43REQ_3_0,0.486445,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241018T053739_20241018T054801_T43REQ_4_0,0.21354002,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241018T053739_20241018T054801_T43REQ_5_0,0.52527297,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241018T053739_20241018T054801_T43REQ_6_0,0.44784248,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241018T053739_20241018T054801_T43REQ_7_0,0.4051447,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241018T053739_20241018T054801_T43REQ_8_0,0.36515084,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241018T053739_20241018T054801_T43REQ_9_0,0.38387868,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241018T053739_20241018T054801_T43REQ_10_0,0.38819706,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241018T053739_20241018T054801_T43REQ_11_0,0.38772398,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241018T053739_20241018T054801_T43REQ_12_0,0.5014092,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241018T053739_20241018T054801_T43REQ_13_0,0.44849902,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241018T053739_20241018T054801_T43REQ_14_0,0.4864034,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241018T053739_20241018T054801_T43REQ_15_0,0.21813603,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241018T053739_20241018T054801_T43REQ_16_0,0.5703899,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241018T053739_20241018T054801_T43REQ_17_0,0.38210684,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241018T053739_20241018T054801_T43REQ_18_0,0.2503516,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241018T053739_20241018T054801_T43REQ_19_0,0.55960196,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241018T053739_20241018T054801_T43REQ_20_0,0.5540102,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241018T053739_20241018T054801_T43REQ_21_0,0.25449103,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241018T053739_20241018T054801_T43REQ_22_0,0.6035816,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241018T053739_20241018T054801_T43REQ_23_0,0.22360794,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241018T053739_20241018T054801_T43REQ_24_0,0.26213592,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241018T053739_20241018T054801_T43REQ_25_0,0.5081405,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241018T053739_20241018T054801_T43REQ_26_0,0.4160363,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241018T053739_20241018T054801_T43REQ_27_0,0.524069,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241018T053739_20241018T054801_T43REQ_28_0,0.513308,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241018T053739_20241018T054801_T43REQ_29_0,0.22855693,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241018T053739_20241018T054801_T43REQ_30_0,0.21861924,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241018T053739_20241018T054801_T43REQ_31_0,0.44358727,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241018T053739_20241018T054801_T43REQ_32_0,0.53342426,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241018T053739_20241018T054801_T43REQ_33_0,0.24873829,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241018T053739_20241018T054801_T43REQ_34_0,0.506837,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241018T053739_20241018T054801_T43REQ_35_0,0.21683674,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241018T053739_20241018T054801_T43REQ_36_0,0.2058433,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241018T053739_20241018T054801_T43REQ_37_0,0.3419355,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241018T053739_20241018T054801_T43REQ_38_0,0.41118956,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241018T053739_20241018T054801_T43REQ_39_0,0.4155302,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241018T053739_20241018T054801_T43REQ_40_0,0.23003952,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241018T053739_20241018T054801_T43REQ_41_0,0.58655804,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241018T053739_20241018T054801_T43REQ_42_0,0.13259932,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241018T053739_20241018T054801_T43REQ_43_0,0.5522388,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241018T053739_20241018T054801_T43REQ_44_0,0.17928287,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241018T053739_20241018T054801_T43REQ_45_0,0.5143954,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241018T053739_20241018T054801_T43REQ_46_0,0.5184534,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241018T053739_20241018T054801_T43REQ_47_0,0.3784936,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241018T053739_20241018T054801_T43REQ_48_0,0.37733617,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241018T053739_20241018T054801_T43REQ_49_0,0.4677983,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241018T053739_20241018T054801_T43REQ_50_0,0.4735955,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241018T053739_20241018T054801_T43REQ_51_0,0.510453,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241018T053739_20241018T054801_T43REQ_52_0,0.4271627,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241018T053739_20241018T054801_T43REQ_53_0,0.20597725,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241018T053739_20241018T054801_T43REQ_54_0,0.4169675,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241018T053739_20241018T054801_T43REQ_55_0,0.5288503,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241018T053739_20241018T054801_T43REQ_56_0,0.37944338,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241018T053739_20241018T054801_T43REQ_57_0,0.49425286,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241018T053739_20241018T054801_T43REQ_58_0,0.4349084,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241018T053739_20241018T054801_T43REQ_59_0,0.47090954,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241023T053901_20241023T053903_T43REQ_0_0,0.09439528,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241023T053901_20241023T053903_T43REQ_1_0,0.26619893,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241023T053901_20241023T053903_T43REQ_2_0,0.07725322,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241023T053901_20241023T053903_T43REQ_3_0,0.07305936,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241023T053901_20241023T053903_T43REQ_4_0,0.19926062,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241023T053901_20241023T053903_T43REQ_5_0,0.10305615,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241023T053901_20241023T053903_T43REQ_6_0,0.25639832,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241023T053901_20241023T053903_T43REQ_7_0,0.26958618,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241023T053901_20241023T053903_T43REQ_8_0,0.25450903,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241023T053901_20241023T053903_T43REQ_9_0,0.26619893,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241023T053901_20241023T053903_T43REQ_10_0,0.26818675,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241023T053901_20241023T053903_T43REQ_11_0,0.28461227,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241023T053901_20241023T053903_T43REQ_12_0,0.09784871,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241023T053901_20241023T053903_T43REQ_13_0,0.29401994,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241023T053901_20241023T053903_T43REQ_14_0,0.072961375,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241023T053901_20241023T053903_T43REQ_15_0,0.20898363,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241023T053901_20241023T053903_T43REQ_16_0,0.22440945,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241023T053901_20241023T053903_T43REQ_17_0,0.26375055,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241023T053901_20241023T053903_T43REQ_18_0,0.23904689,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241023T053901_20241023T053903_T43REQ_19_0,0.10629371,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241023T053901_20241023T053903_T43REQ_20_0,0.21760695,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241023T053901_20241023T053903_T43REQ_21_0,0.22452293,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241023T053901_20241023T053903_T43REQ_22_0,0.12117347,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241023T053901_20241023T053903_T43REQ_23_0,0.22321777,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241023T053901_20241023T053903_T43REQ_24_0,0.22110163,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241023T053901_20241023T053903_T43REQ_25_0,0.11672355,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241023T053901_20241023T053903_T43REQ_26_0,0.26379028,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241023T053901_20241023T053903_T43REQ_27_0,0.086551264,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241023T053901_20241023T053903_T43REQ_28_0,0.19674985,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241023T053901_20241023T053903_T43REQ_29_0,0.2141527,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241023T053901_20241023T053903_T43REQ_30_0,0.26475915,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241023T053901_20241023T053903_T43REQ_31_0,0.25479144,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241023T053901_20241023T053903_T43REQ_32_0,0.09620991,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241023T053901_20241023T053903_T43REQ_33_0,0.20954692,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241023T053901_20241023T053903_T43REQ_34_0,0.13670033,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241023T053901_20241023T053903_T43REQ_35_0,0.20382634,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241023T053901_20241023T053903_T43REQ_36_0,0.20030464,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241023T053901_20241023T053903_T43REQ_37_0,0.26536965,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241023T053901_20241023T053903_T43REQ_38_0,0.31796247,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
