system:index,NDWI,date,.geo
20241013T053801_20241013T054552_T43REQ_44_0,-0.23765253,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241013T053801_20241013T054552_T43REQ_45_0,-0.5226407,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241013T053801_20241013T054552_T43REQ_46_0,-0.53080463,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241013T053801_20241013T054552_T43REQ_47_0,-0.5434887,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241013T053801_20241013T054552_T43REQ_48_0,-0.46218488,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241013T053801_20241013T054552_T43REQ_49_0,-0.562793,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241013T053801_20241013T054552_T43REQ_50_0,-0.5506792,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241013T053801_20241013T054552_T43REQ_51_0,-0.54812396,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241013T053801_20241013T054552_T43REQ_52_0,-0.51375335,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241013T053801_20241013T054552_T43REQ_53_0,-0.45033345,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241013T053801_20241013T054552_T43REQ_54_0,-0.54392356,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241013T053801_20241013T054552_T43REQ_55_0,-0.55748194,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241013T053801_20241013T054552_T43REQ_56_0,-0.50054467,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241013T053801_20241013T054552_T43REQ_57_0,-0.51904297,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241013T053801_20241013T054552_T43REQ_58_0,-0.52723736,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241013T053801_20241013T054552_T43REQ_59_0,-0.5679779,2024-10-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241018T053739_20241018T054801_T43REQ_0_0,-0.48968107,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241018T053739_20241018T054801_T43REQ_1_0,-0.4795222,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241018T053739_20241018T054801_T43REQ_2_0,-0.48474005,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241018T053739_20241018T054801_T43REQ_3_0,-0.47737673,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241018T053739_20241018T054801_T43REQ_4_0,-0.38884866,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241018T053739_20241018T054801_T43REQ_5_0,-0.46770427,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241018T053739_20241018T054801_T43REQ_6_0,-0.4631668,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241018T053739_20241018T054801_T43REQ_7_0,-0.4639866,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241018T053739_20241018T054801_T43REQ_8_0,-0.44725537,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241018T053739_20241018T054801_T43REQ_9_0,-0.4795222,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241018T053739_20241018T054801_T43REQ_10_0,-0.45269123,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241018T053739_20241018T054801_T43REQ_11_0,-0.4507772,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241018T053739_20241018T054801_T43REQ_12_0,-0.4903357,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241018T053739_20241018T054801_T43REQ_13_0,-0.48425123,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241018T053739_20241018T054801_T43REQ_14_0,-0.47940692,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241018T053739_20241018T054801_T43REQ_15_0,-0.3947318,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241018T053739_20241018T054801_T43REQ_16_0,-0.5140187,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241018T053739_20241018T054801_T43REQ_17_0,-0.46110228,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241018T053739_20241018T054801_T43REQ_18_0,-0.4005514,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241018T053739_20241018T054801_T43REQ_19_0,-0.493209,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241018T053739_20241018T054801_T43REQ_20_0,-0.503139,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241018T053739_20241018T054801_T43REQ_21_0,-0.39841467,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241018T053739_20241018T054801_T43REQ_22_0,-0.5283165,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241018T053739_20241018T054801_T43REQ_23_0,-0.37858698,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241018T053739_20241018T054801_T43REQ_24_0,-0.43542966,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241018T053739_20241018T054801_T43REQ_25_0,-0.4814815,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241018T053739_20241018T054801_T43REQ_26_0,-0.4625,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241018T053739_20241018T054801_T43REQ_27_0,-0.47386912,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241018T053739_20241018T054801_T43REQ_28_0,-0.4827964,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241018T053739_20241018T054801_T43REQ_29_0,-0.39359048,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241018T053739_20241018T054801_T43REQ_30_0,-0.24200426,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241018T053739_20241018T054801_T43REQ_31_0,-0.48071218,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241018T053739_20241018T054801_T43REQ_32_0,-0.48808473,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241018T053739_20241018T054801_T43REQ_33_0,-0.40584415,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241018T053739_20241018T054801_T43REQ_34_0,-0.48159575,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241018T053739_20241018T054801_T43REQ_35_0,-0.41385698,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241018T053739_20241018T054801_T43REQ_36_0,-0.4006942,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241018T053739_20241018T054801_T43REQ_37_0,-0.3539463,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241018T053739_20241018T054801_T43REQ_38_0,-0.4290429,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241018T053739_20241018T054801_T43REQ_39_0,-0.44817767,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241018T053739_20241018T054801_T43REQ_40_0,-0.3782108,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241018T053739_20241018T054801_T43REQ_41_0,-0.5070613,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241018T053739_20241018T054801_T43REQ_42_0,-0.1824088,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241018T053739_20241018T054801_T43REQ_43_0,-0.542711,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241018T053739_20241018T054801_T43REQ_44_0,-0.20508906,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241018T053739_20241018T054801_T43REQ_45_0,-0.47270182,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241018T053739_20241018T054801_T43REQ_46_0,-0.4883721,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241018T053739_20241018T054801_T43REQ_47_0,-0.4601104,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241018T053739_20241018T054801_T43REQ_48_0,-0.3865206,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241018T053739_20241018T054801_T43REQ_49_0,-0.47442326,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241018T053739_20241018T054801_T43REQ_50_0,-0.4620959,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241018T053739_20241018T054801_T43REQ_51_0,-0.4903309,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241018T053739_20241018T054801_T43REQ_52_0,-0.45056948,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241018T053739_20241018T054801_T43REQ_53_0,-0.40383476,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241018T053739_20241018T054801_T43REQ_54_0,-0.4659197,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241018T053739_20241018T054801_T43REQ_55_0,-0.49639067,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241018T053739_20241018T054801_T43REQ_56_0,-0.445985,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241018T053739_20241018T054801_T43REQ_57_0,-0.4868225,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241018T053739_20241018T054801_T43REQ_58_0,-0.46673238,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241018T053739_20241018T054801_T43REQ_59_0,-0.49073404,2024-10-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241023T053901_20241023T053903_T43REQ_0_0,-0.1521739,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241023T053901_20241023T053903_T43REQ_1_0,-0.38886374,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241023T053901_20241023T053903_T43REQ_2_0,-0.13746223,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241023T053901_20241023T053903_T43REQ_3_0,-0.1407767,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241023T053901_20241023T053903_T43REQ_4_0,-0.3539232,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241023T053901_20241023T053903_T43REQ_5_0,-0.16254681,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241023T053901_20241023T053903_T43REQ_6_0,-0.35610247,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241023T053901_20241023T053903_T43REQ_7_0,-0.39699382,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241023T053901_20241023T053903_T43REQ_8_0,-0.33546665,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241023T053901_20241023T053903_T43REQ_9_0,-0.38886374,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241023T053901_20241023T053903_T43REQ_10_0,-0.35107,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241023T053901_20241023T053903_T43REQ_11_0,-0.382263,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241023T053901_20241023T053903_T43REQ_12_0,-0.1876877,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241023T053901_20241023T053903_T43REQ_13_0,-0.38673788,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241023T053901_20241023T053903_T43REQ_14_0,-0.16640747,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241023T053901_20241023T053903_T43REQ_15_0,-0.35264054,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241023T053901_20241023T053903_T43REQ_16_0,-0.26938775,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241023T053901_20241023T053903_T43REQ_17_0,-0.37124062,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241023T053901_20241023T053903_T43REQ_18_0,-0.36436734,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241023T053901_20241023T053903_T43REQ_19_0,-0.18236174,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241023T053901_20241023T053903_T43REQ_20_0,-0.25897437,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241023T053901_20241023T053903_T43REQ_21_0,-0.35489666,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241023T053901_20241023T053903_T43REQ_22_0,-0.18065816,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241023T053901_20241023T053903_T43REQ_23_0,-0.36819172,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241023T053901_20241023T053903_T43REQ_24_0,-0.3722755,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241023T053901_20241023T053903_T43REQ_25_0,-0.19503286,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241023T053901_20241023T053903_T43REQ_26_0,-0.3524255,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241023T053901_20241023T053903_T43REQ_27_0,-0.16239317,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241023T053901_20241023T053903_T43REQ_28_0,-0.26736325,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241023T053901_20241023T053903_T43REQ_29_0,-0.3878246,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241023T053901_20241023T053903_T43REQ_30_0,-0.2675136,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241023T053901_20241023T053903_T43REQ_31_0,-0.33293414,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241023T053901_20241023T053903_T43REQ_32_0,-0.16589147,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241023T053901_20241023T053903_T43REQ_33_0,-0.33840644,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241023T053901_20241023T053903_T43REQ_34_0,-0.19801277,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241023T053901_20241023T053903_T43REQ_35_0,-0.3593685,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241023T053901_20241023T053903_T43REQ_36_0,-0.36450216,2024-10-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
